PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,Cond @ 25C,Oxygen Diss,Temp Water,pH,cos_day_of_year,sin_day_of_year,Cond @ 25C_x_Oxygen Diss,Cond @ 25C_x_Temp Water,Cond @ 25C_x_pH,Cond @ 25C_x_cos_day_of_year,Cond @ 25C_x_sin_day_of_year,Oxygen Diss_x_Temp Water,Oxygen Diss_x_pH,Oxygen Diss_x_cos_day_of_year,Oxygen Diss_x_sin_day_of_year,Temp Water_x_pH,Temp Water_x_cos_day_of_year,Temp Water_x_sin_day_of_year,pH_x_cos_day_of_year,pH_x_sin_day_of_year,cos_day_of_year_x_sin_day_of_year,E.coli C-MF
-0.068013608210938,-0.011323926938467,0.029709897205516,-0.117757399371554,-0.042706790739786,-0.195131130167178,-0.042790888608783,3.08658739432968E-17,435,10.2,14,6.95,-0.993512894733801,0.11371951458595,4437,6090,3023.25,-432.178109209204,49.4679888448883,142.8,70.89,-10.1338315262848,1.15993904877669,97.3,-13.9091805262732,1.5920732042033,-6.90491461839992,0.790350626372353,-0.11298180412401,55
-0.074607509859172,-0.012868448902705,0.034106214694358,-0.141342449521468,-0.055082655930676,-0.290971179882807,-0.242157015607793,0.708929618394689,2604,8.86,18.1,8,-0.999979192959082,-0.006450864198105,23071.44,47132.4,20832,-2603.94581846545,-16.7980503718654,160.366,70.88,-8.85981564961747,-0.05715465679521,144.8,-18.0996233925594,-0.1167606419857,-7.99983354367266,-0.05160691358484,0.00645072997471,160
-0.107888602561868,-0.022735079407625,0.064452168471684,-0.38966373277195,-0.706631633336029,0.517031395593265,0.017516711855191,-1.00458899179708E-16,443,8.29,20.2,8.42,-0.999165519661011,-0.040844391543296,3672.47,8948.6,3730.06,-442.630325209828,-18.0940654536801,167.458,69.8018,-8.28308215798978,-0.338600005893924,170.084,-20.1831434971524,-0.825056709174579,-8.41297367554571,-0.343909776794552,0.040810307701595,720
-0.074607509859172,-0.012868448902705,0.034106214694358,-0.141342449521468,-0.055082655930676,-0.290971179882807,-0.242157015607793,0.708929618394689,2788,9.75,16,8,-0.85784949778693,-0.51390100130931,27183,44608,22304,-2391.68439982996,-1432.75599165036,156,78,-8.36403260342257,-5.01053476276577,128,-13.7255919645909,-8.22241602094896,-6.86279598229544,-4.11120801047448,0.440849715885392,160
-0.107888602561868,-0.022735079407625,0.064452168471684,-0.38966373277195,-0.706631633336029,0.517031395593265,0.017516711855191,-1.00458899179708E-16,392,6.44,19.4,7.79,-0.848882665221455,-0.528581328355929,2524.48,7604.8,3053.68,-332.76200476681,-207.203880715524,124.936,50.1676,-5.46680436402617,-3.40406375461218,151.126,-16.4683237052962,-10.254477770105,-6.61279596207513,-4.11764854789269,0.448703526801078,91
-0.074607509859172,-0.012868448902705,0.034106214694358,-0.141342449521468,-0.055082655930676,-0.290971179882808,-0.242157015607792,-0.705269736645735,592,15.6,21.3,7.61,-0.734304263829602,-0.678820482986236,9235.2,12609.6,4505.12,-434.708124187124,-401.861725927852,332.28,118.716,-11.4551465157418,-10.5895995345853,162.093,-15.6406808195705,-14.4588762876068,-5.58805544774327,-5.16582387552526,0.498460775031663,780
-0.068013608210938,-0.011323926938467,0.029709897205516,-0.117757399371554,-0.042706790739786,-0.195131130167178,-0.042790888608783,3.08658739432968E-17,449,8.77,15.4,6.99,-0.698310115883558,-0.715795349282664,3937.73,6914.6,3138.51,-313.541242031717,-321.392111827916,135.058,61.3023,-6.1241797162988,-6.27752521320896,107.646,-10.7539757846068,-11.023248378953,-4.88118771002607,-5.00340949148582,0.499847133306489,55
0.887398996853239,0.024504838452624,-0.052100159783356,0.114027103166301,0.024586700395668,0.064774986658674,0.004739165545527,-2.44830054045453E-18,984,10.2,13.8,8.22,-0.462304830479811,-0.886721063082993,10036.8,13579.2,8088.48,-454.907953192134,-872.533526073665,140.76,83.844,-4.71550927089407,-9.04455484344653,113.436,-6.37980666062139,-12.2367506705453,-3.80014570654405,-7.2888471385422,0.409935430751461,580
0.887398996853239,0.024504838452624,-0.052100159783356,0.114027103166301,0.024586700395668,0.064774986658674,0.004739165545527,-2.44830054045453E-18,1474,7.91,9.5,8.1,0.001075151282798,-0.999999422024692,11659.34,14003,11939.4,1.58477299084425,-1473.9991480644,75.145,64.071,0.008504446646932,-7.90999542821531,76.95,0.010213937186581,-9.49999450923457,0.008708725390664,-8.09999531840001,-0.001075150661387,280
-0.074607509859172,-0.012868448902705,0.034106214694358,-0.141342449521468,-0.055082655930676,-0.290971179882807,-0.242157015607793,0.708929618394689,322,9.99,12.5,8.1,0.018276557681691,-0.999832969770105,3216.78,4025,2608.2,5.8850515735045,-321.946216265974,124.875,80.919,0.182582811240093,-9.98833136800335,101.25,0.228456971021138,-12.4979121221263,0.148040117221697,-8.09864705513785,-0.01827350494406,290
-0.107888602561868,-0.022735079407625,0.064452168471684,-0.38966373277195,-0.706631633336029,0.517031395593265,0.017516711855191,-1.00458899179708E-16,230,9.41,12.7,8.03,0.052658056924614,-0.998612602083973,2164.3,2921,1846.9,12.1113530926612,-229.680898479314,119.507,75.5623,0.495512315660618,-9.39694458561019,101.981,0.668757322942598,-12.6823800464665,0.42284419710465,-8.0188591947343,-0.052584999246175,173
-0.068013608210938,-0.011323926938467,0.029709897205516,-0.117757399371554,-0.042706790739786,-0.195131130167178,-0.042790888608783,3.08658739432968E-17,451,9.4,13.3,7.05,0.069827975729871,-0.997559047778861,4239.4,5998.3,3179.55,31.4924170541718,-449.899130548266,125.02,66.27,0.656382971860787,-9.37705504912129,93.765,0.928712077207284,-13.2675353354589,0.49228722889559,-7.03279128684097,-0.069657528977416,63
0.887398996853239,0.024504838452624,-0.052100159783356,0.114027103166301,0.024586700395668,0.064774986658674,0.004739165545527,-2.44830054045453E-18,1210,7.83,9.6,7.62,0.608974650772049,-0.793189683945184,9474.3,11616,9220.2,736.859327434179,-959.759517573673,75.168,59.6646,4.76827151554514,-6.21067522529079,73.152,5.84615664741167,-7.61462096587377,4.64038683888301,-6.0441053916623,-0.48303241077651,81
-0.074607509859172,-0.012868448902705,0.034106214694358,-0.141342449521468,-0.055082655930676,-0.290971179882807,-0.242157015607793,0.708929618394689,637,10.2,11.2,7.7,0.608974650772049,-0.793189683945184,6497.4,7134.4,4904.9,387.916852541795,-505.261828673082,114.24,78.54,6.2115414378749,-8.09053477624088,86.24,6.82051608864695,-8.88372446018606,4.68910481094478,-6.10756056637792,-0.48303241077651,90
-0.107888602561868,-0.022735079407625,0.064452168471684,-0.38966373277195,-0.706631633336029,0.517031395593265,0.017516711855191,-1.00458899179708E-16,232,10.6,8.7,7.63,0.622528660243106,-0.782597001767783,2459.2,2018.4,1770.16,144.426649176401,-181.562504410126,92.22,80.878,6.59880379857692,-8.2955282187385,66.381,5.41599934411502,-6.80859391537971,4.7498936776549,-5.97121512348818,-0.48718906302077,81
-0.074607509859172,-0.012868448902705,0.034106214694358,-0.141342449521468,-0.055082655930676,-0.290971179882808,-0.242157015607792,-0.705269736645735,350,9.94,10.5,7.54,0.840830533312289,-0.541298452103617,3479,3675,2639,294.290686659301,-189.454458236266,104.37,74.9476,8.35785550112415,-5.38050661390995,79.17,8.82872059977903,-5.68363374708798,6.33986222117466,-4.08139032886127,-0.455140266163401,73
-0.107888602561868,-0.022735079407625,0.064452168471684,-0.38966373277195,-0.706631633336029,0.517031395593265,0.017516711855191,-1.00458899179708E-16,216,11,8.8,7.35,0.884223023874204,-0.46706492487743,2376,1900.8,1587.6,190.992173156828,-100.886023773525,96.8,80.85,9.72645326261624,-5.13771417365173,64.68,7.781162610093,-4.11017133892138,6.4990392254754,-3.43292719784911,-0.412989560220699,64
-0.068013608210938,-0.011323926938467,0.029709897205516,-0.117757399371554,-0.042706790739786,-0.195131130167178,-0.042790888608783,3.08658739432968E-17,416,10.6,10.7,6.59,0.892126448495434,-0.451785789832884,4409.6,4451.2,2741.44,371.124602574101,-187.94288857048,113.42,69.854,9.4565403540516,-4.78892937222857,70.513,9.54575299890114,-4.83410795121186,5.87911329558491,-2.97726835499871,-0.403050052164315,55
-0.074607509859172,-0.012868448902705,0.034106214694358,-0.141342449521468,-0.055082655930676,-0.290971179882807,-0.242157015607793,0.708929618394689,225,10.3,11.5,7.8,0.899765878547621,-0.436372964104592,2317.5,2587.5,1755,202.447322673215,-98.1839169235332,118.45,80.34,9.2675885490405,-4.4946415302773,89.7,10.3473076032976,-5.01828908720281,7.01817385267144,-3.40370912001582,-0.392633503421998,99
-0.107888602561868,-0.022735079407625,0.064452168471684,-0.38966373277195,-0.706631633336029,0.517031395593265,0.017516711855191,-1.00458899179708E-16,243,12.2,4.5,8.1,0.998668640288,0.051584366869408,2964.6,1093.5,1968.3,242.676479589984,12.5350011492661,54.9,98.82,12.1837574115136,0.629329275806778,36.45,4.494008881296,0.232129650912336,8.0892159863328,0.417833371642205,0.051515689521589,240
-0.074607509859172,-0.012868448902705,0.034106214694358,-0.141342449521468,-0.055082655930676,-0.290971179882807,-0.242157015607793,0.708929618394689,604,10.4,8.5,8.09,0.997633546852045,0.068755408481139,6281.6,5134,4886.36,602.570662298635,41.528266722608,88.4,84.136,10.3753888872613,0.715056248203846,68.765,8.47988514824238,0.584420972089681,8.07085539403304,0.556231254612414,0.0685927020283,230
0.887398996853239,0.024504838452624,-0.052100159783356,0.114027103166301,0.024586700395668,0.064774986658674,0.004739165545527,-2.44830054045453E-18,1232,10.7,3.7,7.95,0.997633546852045,0.068755408481139,13182.4,4558.4,9794.4,1229.08452972172,84.7066632487632,39.59,85.065,10.6746789513169,0.735682870748187,29.415,3.69124412335257,0.254395011380214,7.93118669747376,0.546605497425055,0.0685927020283,130
0.887398996853239,0.024504838452624,-0.052100159783356,0.114027103166301,0.024586700395668,0.064774986658674,0.004739165545527,-2.44830054045453E-18,1145,11.9,3.6,8.06,0.824156636056666,0.566361933081452,13625.5,4122,9228.7,943.659348284883,648.484413378263,42.84,95.914,9.80746396907433,6.73970700366928,29.016,2.966963889804,2.03890295909323,6.64270248661673,4.5648771806365,0.46677094555896,210
-0.107888602561868,-0.022735079407625,0.064452168471684,-0.38966373277195,-0.706631633336029,0.517031395593265,0.017516711855191,-1.00458899179708E-16,249,11.8,5.1,7.47,0.804187157621448,0.594376156584983,2938.2,1269.9,1860.03,200.242602247741,147.999662989661,60.18,88.146,9.48940845993309,7.0136386477028,38.097,4.10135450386938,3.03131839858341,6.00727806743222,4.43998988968982,0.477989671922038,72
-0.074607509859172,-0.012868448902705,0.034106214694358,-0.141342449521468,-0.055082655930676,-0.290971179882807,-0.242157015607793,0.708929618394689,716,11,9,8.01,0.804187157621448,0.594376156584983,7876,6444,5735.16,575.798004856957,425.573328114848,99,88.11,8.84605873383593,6.53813772243481,72.09,7.23768441859303,5.34938540926485,6.4415391325478,4.76095301424571,0.477989671922038,162
-0.068013608210938,-0.011323926938467,0.029709897205516,-0.117757399371554,-0.042706790739786,-0.195131130167178,-0.042790888608783,3.08658739432968E-17,402,11,9.9,6.74,0.726963615332308,0.686675980345155,4422,3979.8,2709.48,292.239373363588,276.043744098752,108.9,74.14,7.99659976865539,7.5534357837967,66.726,7.19693979178985,6.79809220541704,4.89973476733976,4.62819610752635,0.499188453233571,55
-0.107888602561868,-0.022735079407625,0.064452168471684,-0.38966373277195,-0.706631633336029,0.517031395593265,0.017516711855191,-1.00458899179708E-16,186,11.4,7.6,7.39,0.437340096330332,0.899296191553025,2120.4,1413.6,1374.54,81.3452579174418,167.269091628863,86.64,84.246,4.98567709816579,10.2519765837045,56.164,3.32378473211052,6.83465105580299,3.23194331188115,6.64579885557685,0.393298283043301,64
-0.074607509859172,-0.012868448902705,0.034106214694358,-0.141342449521468,-0.055082655930676,-0.290971179882807,-0.242157015607793,0.708929618394689,581,11.5,9.4,8.24,0.32614415356427,0.945320046913132,6681.5,5461.4,4787.44,189.489753220841,549.23094725653,108.1,94.76,3.7506577659891,10.871180539501,77.456,3.06575504350414,8.88600844098344,2.68742782536959,7.78943718656421,0.308310606547819,600
-0.074607509859172,-0.012868448902705,0.034106214694358,-0.141342449521468,-0.055082655930676,-0.290971179882808,-0.242157015607792,-0.705269736645735,532,12.6,10.6,9.09,0.227010820941418,0.973892235914992,6703.2,5639.2,4835.88,120.769756740834,518.110669506776,133.56,114.534,2.86033634386187,12.2710421725289,96.354,2.40631470197903,10.3232577006989,2.06352836235749,8.85268042446728,0.221084075983535,770
-0.107888602561868,-0.022735079407625,0.064452168471684,-0.38966373277195,-0.706631633336029,0.517031395593265,0.017516711855191,-1.00458899179708E-16,240,10.7,8.1,7.89,0.005375731557584,0.999985550650719,2568,1944,1893.6,1.29017557382016,239.996532156173,86.67,84.423,0.057520327666149,10.6998453919627,63.909,0.04354342561643,8.09988296027082,0.042414521989338,7.88988599463417,0.005375653881761,110
-0.068013608210938,-0.011323926938467,0.029709897205516,-0.117757399371554,-0.042706790739786,-0.195131130167178,-0.042790888608783,3.08658739432968E-17,394,10.2,13,7.15,-0.380447366287852,0.924802574328509,4018.8,5122,2817.1,-149.896262317414,364.372214285433,132.6,72.93,-3.88056313613609,9.43298625815079,92.95,-4.94581576174208,12.0224334662706,-2.72019866895814,6.61233840644884,-0.351838703739507,63
-0.107888602561868,-0.022735079407625,0.064452168471684,-0.38966373277195,-0.706631633336029,0.517031395593265,0.017516711855191,-1.00458899179708E-16,193,9.83,11.6,7.96,-0.518505144391157,0.855074508589693,1897.19,2238.8,1536.28,-100.071492867493,165.029380157811,114.028,78.2468,-5.09690556936507,8.40538241943668,92.336,-6.01465967493742,9.91886429964044,-4.12730094935361,6.80639308837396,-0.443360531541496,135
-0.076633771002339,-0.013365630505897,0.035540515324927,-0.149509116432537,-0.059809572071658,-0.335975792402806,0.894697799275993,3.13556933584436E-16,686,12.1,11.5,8.5,-0.518505144391157,0.855074508589693,8300.6,7889,5831,-355.694529052334,586.581112892529,139.15,102.85,-6.273912247133,10.3464015539353,97.75,-5.96280916049831,9.83335684878147,-4.40729372732483,7.26813332301239,-0.443360531541496,730
-0.116822138523439,-0.026175584969702,0.076052297340157,-0.557601552525335,0.687548968404993,0.350282122702221,0.014796656436662,-4.15930633463566E-17,809,10.4,12.2,8.5,-0.657221295066332,0.753697664392914,8413.6,9869.8,6876.5,-531.692027708663,609.741410493867,126.88,88.4,-6.83510146868985,7.83845570968631,103.7,-8.01809979980925,9.19511150559355,-5.58638100806382,6.40643014733977,-0.495346155080781,730
-0.074607509859172,-0.012868448902705,0.034106214694358,-0.141342449521468,-0.055082655930676,-0.290971179882808,-0.242157015607792,-0.705269736645735,767,12.8,15.1,8.5,-0.889193477207071,0.457531376074251,9817.6,11581.7,6519.5,-682.011397017824,350.92656544895,193.28,108.8,-11.3816765082505,5.85640161375041,128.35,-13.4268215058268,6.90872377872119,-7.5581445562601,3.88901669663113,-0.406833915222799,727
-0.068013608210938,-0.011323926938467,0.029709897205516,-0.117757399371554,-0.042706790739786,-0.195131130167178,-0.042790888608783,3.08658739432968E-17,384,9.8,12.4,7,-0.931601372576719,0.363481612482906,3763.2,4761.6,2688,-357.73492706946,139.576939193436,121.52,68.6,-9.12969345125185,3.56211980233248,86.8,-11.5518570199513,4.50717199478803,-6.52120960803703,2.54437128738034,-0.338619969095474,63
0.887398996853239,0.024504838452624,-0.052100159783356,0.114027103166301,0.024586700395668,0.064774986658674,0.004739165545527,-2.44830054045453E-18,934,7.7,13.1,7.95,-0.949111044890228,0.314941620728952,7191.8,12235.4,7425.3,-886.469715927473,294.155473760841,100.87,61.215,-7.30815504565476,2.42505047961293,104.145,-12.433354688062,4.12573523154927,-7.54543280687731,2.50378588479517,-0.298914570729477,130
-0.199360855940403,-0.10756411257402,0.759779454059983,0.482810789734235,0.063281231957213,0.134075982081318,0.008329493822672,5.42109960870768E-18,1052,7.06,13.2,7.79,-0.949111044890228,0.314941620728952,7427.12,13886.4,8195.08,-998.46481922452,331.318585006858,93.192,54.9974,-6.70072397692501,2.2234878423464,102.828,-12.528265792551,4.15722939362217,-7.39357503969488,2.45339522547854,-0.298914570729477,91
-0.245641978314693,-0.629599209752297,-0.543712097439115,0.322397111882567,0.050946028391515,0.115126622097339,0.007460015689372,-1.53563301212178E-17,1054,4.41,17.1,7.5,-0.993512894733801,0.11371951458595,4648.14,18023.4,7905,-1047.16259104943,119.860368373591,75.411,33.075,-4.38139186577606,0.50150305932404,128.25,-16.989070499948,1.94460369941975,-7.45134671050351,0.852896359394625,-0.11298180412401,72
-0.199360855940403,-0.10756411257402,0.759779454059983,0.482810789734235,0.063281231957213,0.134075982081318,0.008329493822672,5.42109960870768E-18,991,6.81,17.4,7.63,-0.993512894733801,0.11371951458595,6748.71,17243.4,7561.33,-984.571278681197,112.696038954676,118.494,51.9603,-6.76582281313718,0.774429894330319,132.762,-17.2871243683681,1.97871955379553,-7.5805033868189,0.867679896290798,-0.11298180412401,81
0.887398996853239,0.024504838452624,-0.052100159783356,0.114027103166301,0.024586700395668,0.064774986658674,0.004739165545527,-2.44830054045453E-18,996,8.34,15.5,8.17,-0.999942203020442,0.010751307763522,8306.64,15438,8137.32,-995.94243420836,10.7083025324679,129.27,68.1378,-8.33951797319049,0.089665906747774,126.635,-15.4991041468169,0.166645270334591,-8.16952779867701,0.087838184427975,-0.010750686370407,360
-0.116822138523439,-0.026175584969702,0.076052297340157,-0.557601552525335,0.687548968404993,0.350282122702221,0.014796656436662,-4.15930633463566E-17,831,10.6,15.6,8.47,-0.999165519661011,-0.040844391543296,8808.6,12963.6,7038.57,-830.3065468383,-33.941689372479,165.36,89.782,-10.5911545084067,-0.432950550358938,132.132,-15.5869821067118,-0.637172508075418,-8.46293195152876,-0.345951996371717,0.040810307701595,727
-0.107888602561868,-0.022735079407625,0.064452168471684,-0.38966373277195,-0.706631633336029,0.517031395593265,0.017516711855191,-1.00458899179708E-16,284,8.64,18.3,8.05,-0.998315097203318,-0.05802556932878,2453.76,5197.2,2286.2,-283.521487605742,-16.4792616893735,158.112,69.552,-8.62544243983667,-0.501340919000659,147.315,-18.2691662788207,-1.06186791871667,-8.03643653248671,-0.467105833096679,0.057927801884739,191
-0.076633771002339,-0.013365630505897,0.035540515324927,-0.149509116432537,-0.059809572071658,-0.335975792402806,0.894697799275993,3.13556933584436E-16,699,8.16,16.7,8.24,-0.998315097203318,-0.05802556932878,5703.84,11673.3,5759.76,-697.822252945119,-40.5598729608172,136.272,67.2384,-8.14625119317908,-0.473488645722845,137.608,-16.6718621232954,-0.969027007790626,-8.22611640095534,-0.478130691269147,0.057927801884739,600
0.887398996853239,0.024504838452624,-0.052100159783356,0.114027103166301,0.024586700395668,0.064774986658674,0.004739165545527,-2.44830054045453E-18,987,6.25,13.7,8,-0.993992768446958,-0.109445768648916,6168.75,13521.9,7896,-981.070862457148,-108.02297365648,85.625,50,-6.21245480279349,-0.684036054055725,109.6,-13.6177009277233,-1.49940703049015,-7.95194214757566,-0.875566149191328,0.108788302574141,160
-0.269065564103876,0.767834587148458,-0.330854549738371,0.286678774430635,0.04747567418437,0.109332037992295,0.007178997068827,-7.39480634775741E-17,1400,5.62,14.3,7.85,-0.993992768446958,-0.109445768648916,7868,20020,10990,-1391.58987582574,-153.224076108482,80.366,44.117,-5.58623935867191,-0.615085219806908,112.255,-14.2140965887915,-1.5650744916795,-7.80284323230862,-0.859149283893991,0.108788302574141,100
-0.245641978314693,-0.629599209752297,-0.543712097439115,0.322397111882567,0.050946028391515,0.115126622097339,0.007460015689372,-1.53563301212178E-17,972,7.18,14.2,7.72,-0.993992768446958,-0.109445768648916,6978.96,13802.4,7503.84,-966.160970930443,-106.381287126746,101.956,55.4296,-7.13686807744916,-0.785820618899217,109.624,-14.1146973119468,-1.55412991481461,-7.67362417241052,-0.844921333969631,0.108788302574141,90
0.887398996853239,0.024504838452624,-0.052100159783356,0.114027103166301,0.024586700395668,0.064774986658674,0.004739165545527,-2.44830054045453E-18,1352,7.92,14.7,8.045,-0.969580590107631,-0.24477230089726,10707.84,19874.4,10876.84,-1310.87295782552,-330.932150813096,116.424,63.7164,-7.67907827365244,-1.9385966231063,118.2615,-14.2528346745822,-3.59815282318972,-7.80027584741589,-1.96919316071846,0.237326471945968,191
-0.269065564103876,0.767834587148458,-0.330854549738371,0.286678774430635,0.04747567418437,0.109332037992295,0.007178997068827,-7.39480634775741E-17,1494,5.01,14.5,7.77,-0.969580590107631,-0.24477230089726,7484.94,21663,11608.38,-1448.5534016208,-365.689817540506,72.645,38.9277,-4.85759875643923,-1.22630922749527,112.665,-14.0589185565606,-3.54919836301027,-7.53364118513629,-1.90188077797171,0.237326471945968,91
-0.199360855940403,-0.10756411257402,0.759779454059983,0.482810789734235,0.063281231957213,0.134075982081318,0.008329493822672,5.42109960870768E-18,1127,8.59,13.6,7.86,-0.969580590107631,-0.24477230089726,9680.93,15327.2,8858.22,-1092.7173250513,-275.858383111212,116.824,67.5174,-8.32869726902455,-2.10259406470746,106.896,-13.1862960254638,-3.32890329220274,-7.62090343824598,-1.92391028505246,0.237326471945968,108
-0.245641978314693,-0.629599209752297,-0.543712097439115,0.322397111882567,0.050946028391515,0.115126622097339,0.007460015689372,-1.53563301212178E-17,972,6.29,19,7.82,-0.933155943878043,-0.359471813088423,6113.88,18468,7601.04,-907.027577449458,-349.406602321947,119.51,49.1878,-5.86955088699289,-2.26107770432618,148.58,-17.7299629336828,-6.82996444868004,-7.2972794811263,-2.81106957835147,0.335443259040079,100
-0.199360855940403,-0.10756411257402,0.759779454059983,0.482810789734235,0.063281231957213,0.134075982081318,0.008329493822672,5.42109960870768E-18,1189,6.7,17.7,7.83,-0.933155943878043,-0.359471813088423,7966.3,21045.3,9309.87,-1109.52241727099,-427.411985762135,118.59,52.461,-6.25214482398289,-2.40846114769243,138.591,-16.5168602066414,-6.36265109166509,-7.30661104056508,-2.81466429648235,0.335443259040079,100
-0.269065564103876,0.767834587148458,-0.330854549738371,0.286678774430635,0.04747567418437,0.109332037992295,0.007178997068827,-7.39480634775741E-17,1076,6.42,16.7,7.9,-0.883216649312713,-0.468965191007632,6907.92,17969.2,8500.4,-950.341114660479,-504.606545524212,107.214,50.718,-5.67025088858762,-3.010756526269,131.93,-14.7497180435223,-7.83171868982745,-6.97741152957043,-3.70482500896029,0.414197864646057,118
0.887398996853239,0.024504838452624,-0.052100159783356,0.114027103166301,0.024586700395668,0.064774986658674,0.004739165545527,-2.44830054045453E-18,497,6.48,17.4,7.94,-0.883216649312713,-0.468965191007632,3220.56,8647.8,3946.18,-438.958674708418,-233.075699930793,112.752,51.4512,-5.72324388754638,-3.03889443772946,138.156,-15.3679696980412,-8.1599943235328,-7.01274019554294,-3.7235836166006,0.414197864646057,127
-0.107888602561868,-0.022735079407625,0.064452168471684,-0.38966373277195,-0.706631633336029,0.517031395593265,0.017516711855191,-1.00458899179708E-16,184,7.75,16.8,7.78,-0.85784949778693,-0.51390100130931,1426,3091.2,1431.52,-157.844307592795,-94.5577842409131,130.2,60.295,-6.64833360784871,-3.98273276014715,130.704,-14.4118715628204,-8.63353682199641,-6.67406909278232,-3.99814979018643,0.440849715885392,91
0.887398996853239,0.024504838452624,-0.052100159783356,0.114027103166301,0.024586700395668,0.064774986658674,0.004739165545527,-2.44830054045453E-18,1010,8.93,15.8,8.04,-0.810530999019482,-0.585695739807351,9019.3,15958,8120.4,-818.636309009677,-591.552697205425,141.094,71.7972,-7.23804182124397,-5.23026295647965,127.032,-12.8063897845078,-9.25399268895615,-6.51666923211664,-4.7089937480511,0.474724553107507,180
-0.269065564103876,0.767834587148458,-0.330854549738371,0.286678774430635,0.04747567418437,0.109332037992295,0.007178997068827,-7.39480634775741E-17,1358,4.34,15.9,7.59,-0.810530999019482,-0.585695739807351,5893.72,21592.2,10307.22,-1100.70109666846,-795.374814658383,69.006,32.9406,-3.51770453574455,-2.5419195107639,120.681,-12.8874428844098,-9.31256226293688,-6.15193028255787,-4.44543066513779,0.474724553107507,73
-0.199360855940403,-0.10756411257402,0.759779454059983,0.482810789734235,0.063281231957213,0.134075982081318,0.008329493822672,5.42109960870768E-18,1101,6.75,15.8,7.72,-0.810530999019482,-0.585695739807351,7431.75,17395.8,8499.72,-892.39462992045,-644.851009527894,106.65,52.11,-5.4710842433815,-3.95344624369962,121.976,-12.8063897845078,-9.25399268895615,-6.2572993124304,-4.52157111131275,0.474724553107507,90
-0.245641978314693,-0.629599209752297,-0.543712097439115,0.322397111882567,0.050946028391515,0.115126622097339,0.007460015689372,-1.53563301212178E-17,1018,6.57,15.8,7.66,-0.810530999019482,-0.585695739807351,6688.26,16084.4,7797.88,-825.120557001833,-596.238263123883,103.806,50.3262,-5.325188663558,-3.8480210105343,121.028,-12.8063897845078,-9.25399268895615,-6.20866745248923,-4.48642936692431,0.474724553107507,82
-0.116822138523439,-0.026175584969702,0.076052297340157,-0.557601552525335,0.687548968404993,0.350282122702221,0.014796656436662,-4.15930633463566E-17,843,9.29,17.7,8.4,-0.810530999019482,-0.585695739807351,7831.47,14921.1,7081.2,-683.277632173423,-493.741508657597,164.433,78.036,-7.52983298089099,-5.44111342281029,148.68,-14.3463986826448,-10.3668145945901,-6.80846039176365,-4.91984421438175,0.474724553107507,710
-0.107888602561868,-0.022735079407625,0.064452168471684,-0.38966373277195,-0.706631633336029,0.517031395593265,0.017516711855191,-1.00458899179708E-16,246,8.67,18.5,7.78,-0.800336184997632,-0.599551491519649,2132.82,4551,1913.88,-196.882701509417,-147.489666913834,160.395,67.4526,-6.93891472392947,-5.19811143147536,143.93,-14.8062194224562,-11.0917025931135,-6.22661551928158,-4.66451060402287,0.479842753432476,91
-0.076633771002339,-0.013365630505897,0.035540515324927,-0.149509116432537,-0.059809572071658,-0.335975792402806,0.894697799275993,3.13556933584436E-16,572,9.07,18.1,8.1,-0.800336184997632,-0.599551491519649,5188.04,10353.2,4633.2,-457.792297818646,-342.943453149239,164.167,73.467,-7.25904919792852,-5.43793202808322,146.61,-14.4860849484571,-10.8518819965056,-6.48272309848082,-4.85636708130916,0.479842753432476,240
0.887398996853239,0.024504838452624,-0.052100159783356,0.114027103166301,0.024586700395668,0.064774986658674,0.004739165545527,-2.44830054045453E-18,1000,9.86,13.2,8.07,-0.745872399340406,-0.666088855860977,9860,13200,8070,-745.872399340406,-666.088855860977,130.152,79.5702,-7.3543018574964,-6.56763611878923,106.524,-9.84551567129336,-8.7923728973649,-6.01919026267708,-5.37533706679808,0.496817293094933,210
-0.199360855940403,-0.10756411257402,0.759779454059983,0.482810789734235,0.063281231957213,0.134075982081318,0.008329493822672,5.42109960870768E-18,1144,8.89,13.5,7.75,-0.745872399340406,-0.666088855860977,10170.16,15444,8866,-853.278024845424,-762.005651104958,120.015,68.8975,-6.63080563013621,-5.92152992860409,104.625,-10.0692773910955,-8.99219955412319,-5.78051109488815,-5.16218863292257,0.496817293094933,91
-0.068013608210938,-0.011323926938467,0.029709897205516,-0.117757399371554,-0.042706790739786,-0.195131130167178,-0.042790888608783,3.08658739432968E-17,426,9.05,15.5,7.1,-0.673274892250183,-0.739392263595924,3855.3,6603,3024.6,-286.815104098578,-314.981104291864,140.275,64.255,-6.09313777486416,-6.69149998554311,110.05,-10.4357608298778,-11.4605800857368,-4.7802517349763,-5.24968507153106,0.497814246603165,63
-0.245641978314693,-0.629599209752297,-0.543712097439115,0.322397111882567,0.050946028391515,0.115126622097339,0.007460015689372,-1.53563301212178E-17,1026,6.72,15.5,7.65,-0.620844401650647,-0.78393381668292,6894.72,15903,7848.9,-636.986356093564,-804.316095916676,104.16,51.408,-4.17207437909235,-5.26803524810922,118.575,-9.62308822558503,-12.1509741585853,-4.74945967262745,-5.99709369762434,0.486700921352215,82
